run,step,g_adv,cos_pos,grad_norm,g_lr,d_lr
plain-original,530,5.605377674102783,0.6849897801876068,36.474169756507415,0.0005,0.00075
plain-original,531,5.249509215354919,0.6954123973846436,37.13483074902229,0.0005,0.00075
plain-original,532,5.439165711402893,0.6897541582584381,35.519454863255305,0.0005,0.00075
plain-original,533,4.637749433517456,0.7047724723815918,38.49219548317153,0.0005,0.00075
plain-original,534,5.4666831493377686,0.6901794970035553,35.98958518845418,0.0005,0.00075
plain-original,535,5.139967322349548,0.7096344232559204,36.523332909364804,0.0005,0.00075
plain-original,536,5.34768533706665,0.692558541893959,34.28752709003973,0.0005,0.00075
plain-original,537,4.621693849563599,0.7181309312582016,34.86973745670664,0.0005,0.00075
plain-original,538,5.173914670944214,0.7006230503320694,32.6571464726186,0.0005,0.00075
plain-original,539,5.0326621532440186,0.7228562980890274,34.980671048314896,0.0005,0.00075
plain-original,540,5.230071187019348,0.7072561830282211,33.60846107767484,0.0005,0.00075
plain-original,541,4.436984896659851,0.7314392775297165,36.498077447050605,0.0005,0.00075
plain-original,542,5.590287923812866,0.718608483672142,36.367302779128046,0.0005,0.00075
plain-original,543,4.600910305976868,0.7379604876041412,37.7593178565454,0.0005,0.00075
plain-original,544,5.2558066844940186,0.7286419570446014,35.58694439581927,0.0005,0.00075
plain-original,545,4.993409156799316,0.7439344525337219,38.046884147264876,0.0005,0.00075
plain-original,546,5.45318865776062,0.7328949570655823,35.9431123246117,0.0005,0.00075
plain-original,547,4.37546706199646,0.7520450502634048,36.89499309943258,0.0005,0.00075
plain-original,548,5.460650563240051,0.7398594319820404,35.39967643859403,0.0005,0.00075
plain-original,549,4.309968709945679,0.7588874846696854,36.97557328859661,0.0005,0.00075
plain-original,550,5.413227200508118,0.7411914169788361,33.51111546556492,0.0005,0.00075
plain-original,551,4.774170756340027,0.7641946226358414,34.14176002901408,0.0005,0.00075
plain-original,552,5.1987035274505615,0.749530479311943,30.897924362713002,0.0005,0.00075
plain-original,553,4.272325158119202,0.773478776216507,31.74891003009317,0.0005,0.00075
plain-original,554,5.264706492424011,0.7600761950016022,32.146038736877294,0.0005,0.00075
plain-original,555,4.0802425146102905,0.7798732221126556,34.69681125564672,0.0005,0.00075
plain-original,556,5.32030975818634,0.7686668485403061,33.429043676603,0.0005,0.00075
plain-original,557,4.298554480075836,0.7847846746444702,35.90532061170267,0.0005,0.00075
plain-original,558,5.389889717102051,0.7763718366622925,33.63264618081807,0.0005,0.00075
plain-original,559,4.0180506110191345,0.7925235629081726,33.68207208423558,0.0005,0.00075
plain-original,560,5.26064670085907,0.7816798686981201,32.434721899507295,0.0005,0.00075
plain-original,561,4.009921610355377,0.7996380627155304,33.55811632597101,0.0005,0.00075
plain-original,562,5.182055830955505,0.7866401672363281,31.69708876202112,0.0005,0.00075
plain-original,563,3.8997350335121155,0.8039677441120148,32.79968875616032,0.0005,0.00075
plain-original,564,5.2759681940078735,0.7908219695091248,31.413815346185448,0.0005,0.00075
plain-original,565,3.817359745502472,0.8092428147792816,33.33172829325336,0.0005,0.00075
plain-original,566,5.240164875984192,0.7938004285097122,31.502634106517295,0.0005,0.00075
plain-original,567,3.907015562057495,0.8095981329679489,30.725064591168614,0.0005,0.00075
plain-original,568,5.128737092018127,0.8005643337965012,31.228167663609312,0.0005,0.00075
plain-original,569,3.71014404296875,0.8139219135046005,32.61654930534546,0.0005,0.00075
plain-original,570,5.085211098194122,0.8014006167650223,32.78038830062272,0.0005,0.00075
plain-original,571,3.6437602639198303,0.81474569439888,31.673419593212486,0.0005,0.00075
plain-original,572,4.992069244384766,0.8069775849580765,32.4525796855252,0.0005,0.00075
plain-original,573,3.6907371878623962,0.8181948661804199,34.606007922804245,0.0005,0.00075
plain-original,574,5.153769254684448,0.8045065104961395,32.28759362158092,0.0005,0.00075
plain-original,575,3.6499235033988953,0.820341020822525,32.3259891448849,0.0005,0.00075
plain-original,576,4.881935477256775,0.8120978772640228,31.335078511244667,0.0005,0.00075
plain-original,577,3.593366861343384,0.824138805270195,33.80534652949127,0.0005,0.00075
plain-original,578,5.247865796089172,0.8170287907123566,32.27967718361279,0.0005,0.00075
plain-original,579,3.445699393749237,0.828059732913971,31.81803102583747,0.0005,0.00075
plain-original,580,4.85146951675415,0.8221493363380432,31.73910536523417,0.0005,0.00075
plain-original,581,3.3779568672180176,0.8322410732507706,32.55785240069002,0.0005,0.00075
plain-original,582,5.210149168968201,0.8236600011587143,31.770853442392905,0.0005,0.00075
plain-original,583,3.3640933632850647,0.8372086733579636,32.46568587961899,0.0005,0.00075
plain-original,584,5.150130867958069,0.8292331993579865,31.833944405337633,0.0005,0.00075
plain-original,585,3.443869948387146,0.8407617807388306,33.42870159032515,0.0005,0.00075
plain-original,586,4.8302894830703735,0.8343691527843475,31.509602680101167,0.0005,0.00075
plain-original,587,3.2185730934143066,0.8447030186653137,32.24337896790204,0.0005,0.00075
plain-original,588,5.379741072654724,0.8398853987455368,32.13518251889772,0.0005,0.00075
plain-original,589,3.5597328543663025,0.8516447842121124,34.236880409232185,0.0005,0.00075
plain-original,590,5.61582350730896,0.8488773256540298,32.47077306140094,0.0005,0.00075
plain-original,591,3.355570912361145,0.8611571788787842,30.196415440504055,0.0005,0.00075
plain-original,592,4.741603195667267,0.8594529181718826,30.758543190376272,0.0005,0.00075
plain-original,593,3.2987818717956543,0.867717444896698,30.9459842311572,0.0005,0.00075
plain-original,594,4.646943688392639,0.8639575242996216,30.890063670320913,0.0005,0.00075
plain-original,595,3.2272825837135315,0.8718738853931427,33.30944632130631,0.0005,0.00075
plain-original,596,5.847762584686279,0.8672864735126495,32.74441888458561,0.0005,0.00075
plain-original,597,3.826471745967865,0.8758434355258942,31.880354620846283,0.0005,0.00075
plain-original,598,5.340984582901001,0.8729893565177917,31.69207547420064,0.0005,0.00075
plain-original,599,3.5026208758354187,0.8811822980642319,28.92382749205936,0.0005,0.00075
plain-original,600,4.302892029285431,0.8786382377147675,30.843974443256876,0.0005,0.00075
plain-slower,1,2.784486472606659,0.0,6.108982009478363,0.0001,0.00015000000000000001
plain-slower,2,3.3182729482650757,0.21219478733837605,4.710103383060325,0.0001,0.00015000000000000001
plain-slower,3,3.620370030403137,0.3276943191885948,5.365650968114198,0.0001,0.00015000000000000001
plain-slower,4,3.813172936439514,0.5022395923733711,6.24618047273728,0.0001,0.00015000000000000001
plain-slower,5,3.9029213786125183,0.5547191649675369,7.507518509581723,0.0001,0.00015000000000000001
plain-slower,6,3.8876394033432007,0.7074562907218933,7.760014733877298,0.0001,0.00015000000000000001
plain-slower,7,3.8673086166381836,0.7671354562044144,8.80941750227577,0.0001,0.00015000000000000001
plain-slower,8,3.8137989044189453,0.8058009445667267,9.705955941639683,0.0001,0.00015000000000000001
plain-slower,9,3.6591621041297913,0.8414969593286514,11.27859270588477,0.0001,0.00015000000000000001
plain-slower,10,3.41601300239563,0.8713071346282959,12.699957580625655,0.0001,0.00015000000000000001
plain-slower,11,3.2145283818244934,0.8863243013620377,14.523094449447203,0.0001,0.00015000000000000001
plain-slower,12,2.7518786191940308,0.9056199640035629,16.862005024013186,0.0001,0.00015000000000000001
plain-slower,13,2.2670387029647827,0.9143340885639191,16.78922216948895,0.0001,0.00015000000000000001
plain-slower,14,1.723148912191391,0.9306059181690216,14.918717919386669,0.0001,0.00015000000000000001
plain-slower,15,1.6697982251644135,0.9375382363796234,16.294242184092997,0.0001,0.00015000000000000001
plain-slower,16,1.733778029680252,0.938377857208252,15.571756266240174,0.0001,0.00015000000000000001
plain-slower,17,1.82828950881958,0.9402396082878113,14.91992694467887,0.0001,0.00015000000000000001
plain-slower,18,1.751096248626709,0.9475317448377609,14.416211456130373,0.0001,0.00015000000000000001
plain-slower,19,1.7645402252674103,0.9507787078619003,15.181670195990108,0.0001,0.00015000000000000001
plain-slower,20,1.5094745457172394,0.9501915276050568,14.131599141926602,0.0001,0.00015000000000000001
plain-slower,21,1.419895589351654,0.9485454708337784,14.239535536529216,0.0001,0.00015000000000000001
plain-slower,22,1.2476761937141418,0.9455060958862305,13.877984117716503,0.0001,0.00015000000000000001
plain-slower,23,1.215448409318924,0.9427592009305954,13.014913290120484,0.0001,0.00015000000000000001
plain-slower,24,1.2843818664550781,0.9414616078138351,13.875540192308797,0.0001,0.00015000000000000001
plain-slower,25,1.217680960893631,0.9419900327920914,12.907799959170424,0.0001,0.00015000000000000001
plain-slower,26,1.2240937948226929,0.9407944679260254,12.209471962604354,0.0001,0.00015000000000000001
plain-slower,27,1.2190862894058228,0.9412173926830292,11.849974883728757,0.0001,0.00015000000000000001
plain-slower,28,1.1710688769817352,0.9409638196229935,11.079275182170965,0.0001,0.00015000000000000001
plain-slower,29,1.1462218761444092,0.9450103789567947,10.758848537863924,0.0001,0.00015000000000000001
plain-slower,30,1.0769448727369308,0.9480784833431244,10.525459452776742,0.0001,0.00015000000000000001
plain-slower,31,1.051122933626175,0.95250403881073,10.138256788908905,0.0001,0.00015000000000000001
plain-slower,32,0.9998510330915451,0.954875722527504,9.579171719168178,0.0001,0.00015000000000000001
plain-slower,33,0.9554110765457153,0.9566419720649719,9.248296733535623,0.0001,0.00015000000000000001
plain-slower,34,0.9548941105604172,0.9574536085128784,9.045541029819416,0.0001,0.00015000000000000001
plain-slower,35,0.9319033622741699,0.9586077779531479,8.700080652091009,0.0001,0.00015000000000000001
plain-slower,36,0.9415398687124252,0.9580608755350113,8.578435045007637,0.0001,0.00015000000000000001
plain-slower,37,0.931226447224617,0.9591243267059326,8.351893137357452,0.0001,0.00015000000000000001
plain-slower,38,0.9385907500982285,0.9590207487344742,8.27927084871671,0.0001,0.00015000000000000001
plain-slower,39,0.9488600492477417,0.9585877358913422,8.295925439599417,0.0001,0.00015000000000000001
plain-slower,40,0.9592948257923126,0.9587777554988861,8.35617281250848,0.0001,0.00015000000000000001
plain-slower,41,0.9233736842870712,0.9584919512271881,7.948416583725627,0.0001,0.00015000000000000001
plain-slower,42,0.9579126685857773,0.9590466767549515,8.002894039330178,0.0001,0.00015000000000000001
plain-slower,43,0.9415517598390579,0.9592442512512207,7.608659903517569,0.0001,0.00015000000000000001
plain-slower,44,0.9462282061576843,0.9583542048931122,7.576354724892782,0.0001,0.00015000000000000001
plain-slower,45,0.9816574603319168,0.9581090360879898,7.671615548826433,0.0001,0.00015000000000000001
plain-slower,46,1.014129400253296,0.9591223448514938,7.7994432379598,0.0001,0.00015000000000000001
plain-slower,47,1.0024732053279877,0.9587048888206482,7.555145322931267,0.0001,0.00015000000000000001
plain-slower,48,0.9628072530031204,0.9603811204433441,7.21970024036229,0.0001,0.00015000000000000001
plain-slower,49,1.0067314356565475,0.960660308599472,7.086967262245526,0.0001,0.00015000000000000001
plain-slower,50,0.9967361390590668,0.9627695381641388,6.949031647926975,0.0001,0.00015000000000000001
plain-slower,51,0.959019124507904,0.9631942510604858,6.78920726606795,0.0001,0.00015000000000000001
plain-slower,52,0.9937401413917542,0.9637096524238586,6.956761644660034,0.0001,0.00015000000000000001
plain-slower,53,0.9932359158992767,0.9648208767175674,7.097139207231334,0.0001,0.00015000000000000001
plain-slower,54,0.9810833036899567,0.9631922692060471,6.870415862633531,0.0001,0.00015000000000000001
plain-slower,55,0.965883418917656,0.9643346816301346,6.815245065262326,0.0001,0.00015000000000000001
plain-slower,56,0.9440056830644608,0.9648356288671494,6.57840858651335,0.0001,0.00015000000000000001
plain-slower,57,0.9632155895233154,0.965048760175705,6.674903033597021,0.0001,0.00015000000000000001
plain-slower,58,0.9925552308559418,0.9640420824289322,6.933450816052327,0.0001,0.00015000000000000001
plain-slower,59,0.9912223219871521,0.9636722058057785,6.937686839333746,0.0001,0.00015000000000000001
plain-slower,60,1.0161144733428955,0.9625083655118942,6.872847139678143,0.0001,0.00015000000000000001
plain-slower,61,0.9786623269319534,0.9630378484725952,6.631581351845775,0.0001,0.00015000000000000001
plain-slower,62,0.9702194333076477,0.9645252674818039,6.5511079569138655,0.0001,0.00015000000000000001
plain-slower,63,0.9990278631448746,0.9653027355670929,6.721933151520129,0.0001,0.00015000000000000001
plain-slower,64,1.027604803442955,0.9648091495037079,6.829057983208657,0.0001,0.00015000000000000001
plain-slower,65,1.0366505682468414,0.9645731449127197,6.860600149824324,0.0001,0.00015000000000000001
plain-slower,66,1.0385530889034271,0.9649758636951447,6.653766628340959,0.0001,0.00015000000000000001
plain-slower,67,1.0275079607963562,0.9644187241792679,6.633760708735334,0.0001,0.00015000000000000001
plain-slower,68,1.01180599629879,0.9645150750875473,6.611574940683327,0.0001,0.00015000000000000001
plain-slower,69,1.0111901462078094,0.964491605758667,6.822008391103834,0.0001,0.00015000000000000001
plain-slower,70,0.998281940817833,0.9652242958545685,6.55976158484485,0.0001,0.00015000000000000001
plain-slower,71,0.9737029373645782,0.966580793261528,6.337783308202426,0.0001,0.00015000000000000001
plain-slower,72,1.0561474561691284,0.9662599116563797,6.867893404731656,0.0001,0.00015000000000000001
plain-slower,73,1.026278331875801,0.9677358865737915,6.700328591598612,0.0001,0.00015000000000000001
plain-slower,74,0.9933128356933594,0.9670886099338531,6.566389005334597,0.0001,0.00015000000000000001
plain-slower,75,0.9814426004886627,0.9677763134241104,6.532968352542514,0.0001,0.00015000000000000001
plain-slower,76,0.9762687832117081,0.9681059569120407,6.495297352125857,0.0001,0.00015000000000000001
plain-slower,77,0.9691289961338043,0.9698529988527298,6.352364250309643,0.0001,0.00015000000000000001
plain-slower,78,0.9472556561231613,0.9711684435606003,6.263500177250811,0.0001,0.00015000000000000001
plain-slower,79,0.9375300407409668,0.9726245552301407,6.145141130158634,0.0001,0.00015000000000000001
plain-slower,80,0.9218975156545639,0.9731149822473526,6.187058693094065,0.0001,0.00015000000000000001
plain-slower,81,0.8771417587995529,0.9728828817605972,6.034125052953479,0.0001,0.00015000000000000001
plain-slower,82,0.8677279055118561,0.9719467908143997,5.855902756538547,0.0001,0.00015000000000000001
plain-slower,83,0.8713610917329788,0.9708432257175446,5.9336843535771955,0.0001,0.00015000000000000001
plain-slower,84,0.8735259771347046,0.971020296216011,5.765872403039051,0.0001,0.00015000000000000001
plain-slower,85,0.8657801896333694,0.9719522297382355,5.823644079919546,0.0001,0.00015000000000000001
plain-slower,86,0.8518523573875427,0.9727373123168945,5.610855577905832,0.0001,0.00015000000000000001
plain-slower,87,0.8462025374174118,0.9730872511863708,5.463443794527753,0.0001,0.00015000000000000001
plain-slower,88,0.8348961174488068,0.9735800325870514,5.388002050029804,0.0001,0.00015000000000000001
plain-slower,89,0.851106733083725,0.9738458096981049,5.509736247559952,0.0001,0.00015000000000000001
plain-slower,90,0.8569592535495758,0.9739706665277481,5.5444971697408985,0.0001,0.00015000000000000001
plain-slower,91,0.8362116664648056,0.9735234826803207,5.28064151443912,0.0001,0.00015000000000000001
plain-slower,92,0.8327364325523376,0.9733814001083374,5.194266469507177,0.0001,0.00015000000000000001
plain-slower,93,0.8304897993803024,0.9745901226997375,5.143521369879422,0.0001,0.00015000000000000001
plain-slower,94,0.8319144695997238,0.9739605784416199,5.054830849212801,0.0001,0.00015000000000000001
plain-slower,95,0.8465352356433868,0.9735537618398666,5.364209821639546,0.0001,0.00015000000000000001
plain-slower,96,0.8385313600301743,0.9746689349412918,5.105136636150197,0.0001,0.00015000000000000001
plain-slower,97,0.8132091611623764,0.9744143635034561,4.906431793003577,0.0001,0.00015000000000000001
plain-slower,98,0.8223546147346497,0.9763108640909195,4.950467717428451,0.0001,0.00015000000000000001
plain-slower,99,0.8152235448360443,0.9754484444856644,4.937139716391777,0.0001,0.00015000000000000001
plain-slower,100,0.8002332299947739,0.9757255911827087,4.777052801730011,0.0001,0.00015000000000000001
plain-slower,101,0.8143580406904221,0.9749249219894409,4.920968844776507,0.0001,0.00015000000000000001
plain-slower,102,0.7904297709465027,0.9761759340763092,4.672908516390082,0.0001,0.00015000000000000001
plain-slower,103,0.8084138482809067,0.9752257764339447,4.615871712831449,0.0001,0.00015000000000000001
plain-slower,104,0.8153777569532394,0.9743307083845139,4.596963684586205,0.0001,0.00015000000000000001
plain-slower,105,0.8240445107221603,0.9746482223272324,4.712803018078701,0.0001,0.00015000000000000001
plain-slower,106,0.8261091113090515,0.9754819869995117,4.739761058841616,0.0001,0.00015000000000000001
plain-slower,107,0.8372911661863327,0.9745849817991257,4.835477226421734,0.0001,0.00015000000000000001
plain-slower,108,0.8392435908317566,0.9755866676568985,4.70908219587396,0.0001,0.00015000000000000001
plain-slower,109,0.8352899551391602,0.9765211492776871,4.67964394876015,0.0001,0.00015000000000000001
plain-slower,110,0.8427157551050186,0.9760566651821136,4.719005723336613,0.0001,0.00015000000000000001
plain-slower,111,0.8380867540836334,0.9760229885578156,4.632655598290748,0.0001,0.00015000000000000001
plain-slower,112,0.8136737644672394,0.9767940193414688,4.48961911813717,0.0001,0.00015000000000000001
plain-slower,113,0.8420405685901642,0.9760999083518982,4.779517599477852,0.0001,0.00015000000000000001
plain-slower,114,0.8594039529561996,0.973908394575119,5.000747170485059,0.0001,0.00015000000000000001
plain-slower,115,0.871370479464531,0.9744285941123962,4.990775491367175,0.0001,0.00015000000000000001
plain-slower,116,0.84173484146595,0.9763471931219101,4.48307323341664,0.0001,0.00015000000000000001
plain-slower,117,0.8543415665626526,0.9771090000867844,4.704976743171733,0.0001,0.00015000000000000001
plain-slower,118,0.8338728696107864,0.9768676310777664,4.41400864461892,0.0001,0.00015000000000000001
plain-slower,119,0.8421826660633087,0.9776415973901749,4.479882024013809,0.0001,0.00015000000000000001
plain-slower,120,0.8467394262552261,0.9778542220592499,4.572236301661723,0.0001,0.00015000000000000001
plain-slower,121,0.8536888211965561,0.9776239544153214,4.556862175006965,0.0001,0.00015000000000000001
plain-slower,122,0.853276327252388,0.977438896894455,4.565728419315809,0.0001,0.00015000000000000001
plain-slower,123,0.842444434762001,0.977873295545578,4.533751435707349,0.0001,0.00015000000000000001
plain-slower,124,0.8618263453245163,0.9774973839521408,4.722812657405535,0.0001,0.00015000000000000001
plain-slower,125,0.8757743537425995,0.9777924716472626,4.756971560196637,0.0001,0.00015000000000000001
plain-slower,126,0.8415533006191254,0.9775984287261963,4.643384689991548,0.0001,0.00015000000000000001
plain-slower,127,0.8351395130157471,0.9782635718584061,4.487737064492874,0.0001,0.00015000000000000001
plain-slower,128,0.8406717479228973,0.9788889139890671,4.513351671766321,0.0001,0.00015000000000000001
plain-slower,129,0.8376041650772095,0.9790560156106949,4.456737272768017,0.0001,0.00015000000000000001
plain-slower,130,0.8383621126413345,0.9782007485628128,4.518450856407493,0.0001,0.00015000000000000001
plain-slower,131,0.848885715007782,0.978534922003746,4.626453316313325,0.0001,0.00015000000000000001
plain-slower,132,0.8544771373271942,0.9790045469999313,4.727423345386826,0.0001,0.00015000000000000001
plain-slower,133,0.8330758661031723,0.9792046248912811,4.566114332133358,0.0001,0.00015000000000000001
plain-slower,134,0.8308456391096115,0.9795330315828323,4.564634563993128,0.0001,0.00015000000000000001
plain-slower,135,0.8344531953334808,0.9794431179761887,4.622024367410829,0.0001,0.00015000000000000001
plain-slower,136,0.8273423612117767,0.9800364077091217,4.554746654494834,0.0001,0.00015000000000000001
plain-slower,137,0.8178032487630844,0.9794153124094009,4.542953900898133,0.0001,0.00015000000000000001
plain-slower,138,0.8175157308578491,0.979340136051178,4.510285187931069,0.0001,0.00015000000000000001
plain-slower,139,0.8234866410493851,0.9794325083494186,4.437920524163389,0.0001,0.00015000000000000001
plain-slower,140,0.8397010713815689,0.979700580239296,4.649030468662675,0.0001,0.00015000000000000001
plain-slower,141,0.8633541762828827,0.979047879576683,4.850185676693913,0.0001,0.00015000000000000001
plain-slower,142,0.8385587930679321,0.9802673161029816,4.6253680378495465,0.0001,0.00015000000000000001
plain-slower,143,0.8521436005830765,0.9785884022712708,4.584949557907064,0.0001,0.00015000000000000001
plain-slower,144,0.8489486277103424,0.9792725890874863,4.587008484654223,0.0001,0.00015000000000000001
plain-slower,145,0.8659045398235321,0.9788578003644943,4.707883532842654,0.0001,0.00015000000000000001
plain-slower,146,0.8483993113040924,0.9799923598766327,4.474123307253078,0.0001,0.00015000000000000001
plain-slower,147,0.8272733390331268,0.980685293674469,4.4579257686783595,0.0001,0.00015000000000000001
plain-slower,148,0.8353228271007538,0.9803225696086884,4.420840331980688,0.0001,0.00015000000000000001
plain-slower,149,0.8170797824859619,0.9805177003145218,4.3444589554305795,0.0001,0.00015000000000000001
plain-slower,150,0.8249858319759369,0.9796659648418427,4.370979925919362,0.0001,0.00015000000000000001
plain-slower,151,0.8301409333944321,0.9792858362197876,4.294477686994054,0.0001,0.00015000000000000001
plain-slower,152,0.8640051782131195,0.9773357212543488,4.641145317990095,0.0001,0.00015000000000000001
plain-slower,153,0.8570334762334824,0.977832481265068,4.440047132016084,0.0001,0.00015000000000000001
plain-slower,154,0.8701878786087036,0.9792205691337585,4.3830657737081,0.0001,0.00015000000000000001
plain-slower,155,0.8734259754419327,0.9799239784479141,4.572677881636921,0.0001,0.00015000000000000001
plain-slower,156,0.8777415603399277,0.9797760248184204,4.590454945619589,0.0001,0.00015000000000000001
plain-slower,157,0.8727240115404129,0.9804027080535889,4.526895374490537,0.0001,0.00015000000000000001
plain-slower,158,0.8644018173217773,0.9805190563201904,4.201063642999984,0.0001,0.00015000000000000001
plain-slower,159,0.8684799373149872,0.9808163642883301,4.273725378997016,0.0001,0.00015000000000000001
plain-slower,160,0.8732687383890152,0.9810298383235931,4.32588913741276,0.0001,0.00015000000000000001
plain-slower,161,0.854342520236969,0.9799622148275375,4.2098956320168215,0.0001,0.00015000000000000001
plain-slower,162,0.8658526241779327,0.9795292317867279,4.182563246109813,0.0001,0.00015000000000000001
plain-slower,163,0.8778104335069656,0.9789076000452042,4.267618211069074,0.0001,0.00015000000000000001
plain-slower,164,0.8791715800762177,0.9799159169197083,4.2511284235241975,0.0001,0.00015000000000000001
plain-slower,165,0.8723607361316681,0.9811859726905823,4.207642454212832,0.0001,0.00015000000000000001
plain-slower,166,0.8732765913009644,0.9802828580141068,4.219877948807292,0.0001,0.00015000000000000001
plain-slower,167,0.8566184043884277,0.9817245006561279,4.14683114768751,0.0001,0.00015000000000000001
plain-slower,168,0.8957683444023132,0.9804033041000366,4.728190881413564,0.0001,0.00015000000000000001
plain-slower,169,0.9042309671640396,0.9781384915113449,4.98127633054627,0.0001,0.00015000000000000001
plain-slower,170,0.895096629858017,0.9776260703802109,4.440679654861886,0.0001,0.00015000000000000001
plain-slower,171,0.8496843874454498,0.9813178777694702,4.358794147367165,0.0001,0.00015000000000000001
plain-slower,172,0.8436106294393539,0.9800477623939514,4.298724484395272,0.0001,0.00015000000000000001
plain-slower,173,0.8266377747058868,0.9817668795585632,4.06480582303067,0.0001,0.00015000000000000001
plain-slower,174,0.8434185236692429,0.9802217483520508,4.271203471838187,0.0001,0.00015000000000000001
plain-slower,175,0.8017764538526535,0.9808895885944366,3.9787891401981663,0.0001,0.00015000000000000001
plain-slower,176,0.8283257037401199,0.9805107712745667,4.226184970848108,0.0001,0.00015000000000000001
plain-slower,177,0.8314795792102814,0.9806377589702606,4.137032687501633,0.0001,0.00015000000000000001
plain-slower,178,0.818678081035614,0.9814949035644531,4.331990990616207,0.0001,0.00015000000000000001
plain-slower,179,0.7992230653762817,0.9828115105628967,3.924995081828125,0.0001,0.00015000000000000001
plain-slower,180,0.8248969167470932,0.9817385077476501,4.01218865307068,0.0001,0.00015000000000000001
plain-slower,181,0.8179561942815781,0.9820197224617004,4.028671323452102,0.0001,0.00015000000000000001
plain-slower,182,0.8247925788164139,0.9818021208047867,4.022851390606575,0.0001,0.00015000000000000001
plain-slower,183,0.8219316899776459,0.9819750189781189,4.056225418142406,0.0001,0.00015000000000000001
plain-slower,184,0.8084416389465332,0.981953576207161,3.9167616936363765,0.0001,0.00015000000000000001
plain-slower,185,0.8168362975120544,0.9822683930397034,3.876172751865887,0.0001,0.00015000000000000001
plain-slower,186,0.8411519527435303,0.9823252558708191,3.9752426815610464,0.0001,0.00015000000000000001
plain-slower,187,0.8094204217195511,0.9825828969478607,3.9156921617958838,0.0001,0.00015000000000000001
plain-slower,188,0.8112287372350693,0.983864963054657,3.9084412989564976,0.0001,0.00015000000000000001
plain-slower,189,0.827106311917305,0.9833874404430389,3.981756760758818,0.0001,0.00015000000000000001
plain-slower,190,0.7871980667114258,0.9837971031665802,3.8844544333469035,0.0001,0.00015000000000000001
plain-slower,191,0.8129166960716248,0.9830633252859116,3.9469528683786126,0.0001,0.00015000000000000001
plain-slower,192,0.8010695278644562,0.9836550652980804,3.8542844831123615,0.0001,0.00015000000000000001
plain-slower,193,0.7883452326059341,0.983536034822464,3.8373223527736373,0.0001,0.00015000000000000001
plain-slower,194,0.7836667895317078,0.9832096099853516,3.8241712658706843,0.0001,0.00015000000000000001
plain-slower,195,0.79033063352108,0.9826097190380096,3.832472974672136,0.0001,0.00015000000000000001
plain-slower,196,0.7947177886962891,0.983257994055748,3.796123783086044,0.0001,0.00015000000000000001
plain-slower,197,0.7915693521499634,0.9830683767795563,3.909834347467048,0.0001,0.00015000000000000001
plain-slower,198,0.7893255800008774,0.9836016297340393,3.817729310644394,0.0001,0.00015000000000000001
plain-slower,199,0.793313667178154,0.9836540818214417,3.8119682461984685,0.0001,0.00015000000000000001
plain-slower,200,0.8008898049592972,0.982622429728508,3.72995133445012,0.0001,0.00015000000000000001
plain-slower,201,0.7883623689413071,0.9839589893817902,3.7758762951463742,0.0001,0.00015000000000000001
plain-slower,202,0.7660496681928635,0.983193889260292,3.636582073185992,0.0001,0.00015000000000000001
plain-slower,203,0.7893048077821732,0.9829186648130417,3.842816335203032,0.0001,0.00015000000000000001
plain-slower,204,0.7698398381471634,0.9837981909513474,3.688237956648471,0.0001,0.00015000000000000001
plain-slower,205,0.7772590219974518,0.9828839153051376,3.7412440980163657,0.0001,0.00015000000000000001
plain-slower,206,0.7800869196653366,0.9842595160007477,3.9323974290295634,0.0001,0.00015000000000000001
plain-slower,207,0.7521031945943832,0.9837963879108429,3.7313311648983984,0.0001,0.00015000000000000001
plain-slower,208,0.7627462595701218,0.9834337681531906,3.739575859421939,0.0001,0.00015000000000000001
plain-slower,209,0.7422575354576111,0.9831896275281906,3.674417381129127,0.0001,0.00015000000000000001
plain-slower,210,0.7493371516466141,0.982748731970787,3.5796085445144508,0.0001,0.00015000000000000001
plain-slower,211,0.7685189098119736,0.9824757725000381,3.7189392467640965,0.0001,0.00015000000000000001
plain-slower,212,0.746366024017334,0.9833203107118607,3.5553351963844912,0.0001,0.00015000000000000001
plain-slower,213,0.759187176823616,0.9829629510641098,3.538302319315678,0.0001,0.00015000000000000001
plain-slower,214,0.750901609659195,0.9826040714979172,3.5784224154800577,0.0001,0.00015000000000000001
plain-slower,215,0.7500044852495193,0.9830729514360428,3.5498501987563666,0.0001,0.00015000000000000001
plain-slower,216,0.7552004307508469,0.9821928888559341,3.4603277362087383,0.0001,0.00015000000000000001
plain-slower,217,0.759454682469368,0.9821707010269165,3.505759260346446,0.0001,0.00015000000000000001
plain-slower,218,0.7582747042179108,0.9834770858287811,3.607986410855107,0.0001,0.00015000000000000001
plain-slower,219,0.7557952404022217,0.983339324593544,3.565960935021144,0.0001,0.00015000000000000001
plain-slower,220,0.7645948082208633,0.9834925532341003,3.603353866483549,0.0001,0.00015000000000000001
plain-slower,221,0.7414862513542175,0.9832286536693573,3.5482007259954798,0.0001,0.00015000000000000001
plain-slower,222,0.7435656785964966,0.9834242910146713,3.4932174917620884,0.0001,0.00015000000000000001
plain-slower,223,0.7622675001621246,0.9811967611312866,3.9373982330274293,0.0001,0.00015000000000000001
plain-slower,224,0.7420300543308258,0.9826142340898514,3.436114948051226,0.0001,0.00015000000000000001
